id,host_id,host_name,host_since,host_response_rate,host_listings_count,host_total_listings_count,city,state,zipcode,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month,host_year,host_month,host_quarter,host_tenure_days
1950012,5304351,Joe,2013-03-03,100.0,1.0,1.0,seattle,WA,98108,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",50.0,650.0,2200.0,0.0,0.0,1,20.0,1,1125,34,97.0,flexible,2.02,2013,3,1,4727
9508837,3638194,Johannes And Maria,2012-09-21,100.0,2.0,2.0,seattle,WA,98108,United States,Loft,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",99.0,650.0,2200.0,250.0,15.0,4,10.0,1,1125,6,100.0,moderate,5.62,2012,9,3,4890
226677,30559,Angielena,2009-08-09,100.0,5.0,5.0,seattle,WA,98108,United States,Other,Private room,2,3.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",70.0,400.0,1400.0,150.0,10.0,1,0.0,2,30,48,93.0,moderate,0.95,2009,8,3,6029
7256122,3638194,Johannes And Maria,2012-09-21,100.0,2.0,2.0,seattle,WA,98108,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",65.0,458.0,1617.0,0.0,10.0,2,15.0,1,1125,28,96.0,flexible,5.38,2012,9,3,4890
6765354,32222318,La Dele,2015-04-29,100.0,1.0,1.0,seattle,WA,98108,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",90.0,500.0,2200.0,0.0,30.0,1,0.0,2,1125,12,92.0,moderate,1.98,2015,4,2,3940
3303376,30559,Angielena,2009-08-09,100.0,5.0,5.0,seattle,WA,98108,United States,Other,Private room,2,3.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",75.0,430.0,1300.0,100.0,10.0,1,10.0,2,30,20,90.0,moderate,1.08,2009,8,3,6029
10060388,943847,Cote,2011-08-09,100.0,1.0,1.0,seattle,WA,98108,United States,House,Entire home/apt,6,1.5,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",100.0,650.0,2200.0,0.0,45.0,6,20.0,1,22,0,96.0,flexible,0.0,2011,8,3,5299
8570596,43868016,Chris,2015-09-10,100.0,1.0,1.0,seattle,WA,98108,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",65.0,650.0,2200.0,0.0,0.0,1,0.0,1,1125,0,96.0,flexible,0.0,2015,9,3,3806
4589654,23792018,Roda,2014-11-15,100.0,5.0,5.0,seattle,WA,98108,United States,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",105.0,650.0,2200.0,200.0,60.0,2,10.0,2,1125,15,88.0,moderate,1.25,2014,11,4,4105
7843145,41322124,Carla,2015-08-12,100.0,1.0,1.0,seattle,WA,98126,United States,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",125.0,1000.0,3000.0,200.0,0.0,0,0.0,2,1125,5,96.0,strict,2.31,2015,8,3,3835
8194164,43226056,Tony,2015-09-02,100.0,1.0,1.0,seattle,WA,98126,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",60.0,350.0,1200.0,0.0,0.0,1,30.0,1,1125,2,90.0,flexible,0.5,2015,9,3,3814
4252591,22068932,Leonard,2014-10-03,100.0,1.0,1.0,seattle,WA,98106,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",59.0,413.0,2200.0,500.0,10.0,2,20.0,1,1125,0,96.0,flexible,0.0,2014,10,4,4148
6810430,2911433,Anna,2012-07-12,100.0,1.0,1.0,seattle,WA,98106,United States,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",65.0,400.0,1400.0,0.0,25.0,1,0.0,1,1125,40,93.0,flexible,5.91,2012,7,3,4961
902609,3264544,Fabio,2012-08-15,100.0,1.0,1.0,seattle,WA,98106,United States,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",58.0,458.0,2200.0,100.0,45.0,1,25.0,2,32,107,95.0,strict,3.16,2012,8,3,4927
696004,3563779,Wendy,2012-09-13,100.0,1.0,1.0,seattle,WA,98106,United States,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron}",120.0,800.0,2200.0,0.0,0.0,2,5.0,2,125,64,92.0,moderate,1.69,2012,9,3,4898
4824581,167482,Ann,2010-07-15,100.0,1.0,1.0,seattle,WA,98106,United States,House,Private room,4,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",150.0,650.0,2200.0,200.0,30.0,4,10.0,2,5,26,99.0,flexible,2.13,2010,7,3,5689
72743,242188,Jennifer,2010-09-22,100.0,1.0,1.0,seattle,WA,98106,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",55.0,420.0,1400.0,0.0,0.0,1,5.0,1,365,95,97.0,moderate,1.63,2010,9,3,5620
6019762,31247796,Jimmy,2015-04-14,100.0,1.0,1.0,seattle,WA,98106,United States,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",110.0,770.0,2200.0,0.0,95.0,1,0.0,7,10,3,93.0,strict,0.48,2015,4,2,3955
6133684,6743367,Janice,2013-06-04,100.0,1.0,1.0,seattle,WA,98106,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Other pet(s)"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",75.0,500.0,1500.0,0.0,0.0,2,10.0,1,1125,5,92.0,flexible,0.64,2013,6,2,4634
4182732,21699774,Pierre,2014-09-23,100.0,1.0,1.0,seattle,WA,98106,United States,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Carbon Monoxide Detector"",""First Aid Kit""}",75.0,650.0,2200.0,0.0,0.0,1,0.0,1,1125,0,96.0,flexible,0.0,2014,9,3,4158
6479027,1939746,Justine,2012-03-17,100.0,1.0,1.0,seattle,WA,98106,United States,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",""Laptop Friendly Workspace""}",53.0,420.0,2200.0,0.0,0.0,1,0.0,1,1125,10,92.0,flexible,1.52,2012,3,1,5078
2508065,12836602,Fritz & Jody,2014-03-05,100.0,1.0,1.0,seattle,WA,98106,United States,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",129.0,799.0,2200.0,250.0,90.0,4,25.0,2,10,5,100.0,moderate,0.26,2014,3,1,4360
8089781,42719719,Julia & Bjarni,2015-08-27,100.0,1.0,1.0,seattle,WA,98112,United States,Apartment,Shared room,2,1.0,1.0,1.0,Futon,"{Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",30.0,650.0,2200.0,0.0,0.0,1,0.0,2,1125,17,92.0,flexible,4.08,2015,8,3,3820
7692789,23911251,Rob,2014-11-18,100.0,1.0,1.0,seattle,WA,98112,United States,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",70.0,450.0,1575.0,150.0,75.0,1,0.0,2,180,7,100.0,strict,1.48,2014,11,4,4102
8136553,42966608,Alessandro,2015-08-31,100.0,1.0,1.0,seattle,WA,98112,United States,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{Pool,Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",80.0,650.0,2200.0,0.0,0.0,1,0.0,1,1125,1,100.0,moderate,0.25,2015,8,3,3816
1042022,5736221,Lene & Johnny,2013-04-02,100.0,1.0,1.0,seattle,WA,98112,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",125.0,650.0,2200.0,200.0,35.0,2,20.0,2,90,105,94.0,moderate,3.22,2013,4,2,4697
8863714,27499395,Meagan,2015-02-09,100.0,1.0,1.0,seattle,WA,98112,United States,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",95.0,665.0,2850.0,100.0,35.0,1,0.0,2,1125,3,88.0,flexible,1.14,2015,2,1,4019
4557204,23624535,Beth And Garrett,2014-11-11,100.0,1.0,1.0,seattle,WA,98112,United States,House,Entire home/apt,8,2.5,4.0,4.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",285.0,650.0,2200.0,0.0,50.0,1,0.0,2,1125,6,100.0,strict,0.48,2014,11,4,4109
6644760,34779932,Marc,2015-06-01,100.0,4.0,4.0,seattle,WA,98112,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",109.0,600.0,2200.0,500.0,100.0,2,15.0,3,365,5,100.0,strict,1.0,2015,6,2,3907
8764748,45960572,Brent,2015-10-07,100.0,1.0,1.0,seattle,WA,98112,United States,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer}",275.0,650.0,2200.0,0.0,0.0,1,0.0,1,1125,0,96.0,flexible,0.0,2015,10,4,3779
9342299,48486517,Stanley,2015-11-08,100.0,1.0,1.0,seattle,WA,98112,United States,House,Private room,4,2.5,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",190.0,650.0,2200.0,0.0,20.0,1,0.0,5,1125,0,96.0,flexible,0.0,2015,11,4,3747
4464542,11910130,Marion,2014-02-03,100.0,1.0,1.0,seattle,WA,98112,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,{},80.0,650.0,2200.0,0.0,0.0,1,0.0,1,1125,3,88.0,flexible,0.85,2014,2,1,4390
3817141,13757387,Mary,2014-03-31,100.0,1.0,1.0,seattle,WA,98112,United States,House,Entire home/apt,2,2.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",200.0,650.0,2200.0,0.0,100.0,1,0.0,1,1125,1,100.0,flexible,0.06,2014,3,1,4334
2103939,10727475,Ann,2013-12-20,100.0,2.0,2.0,seattle,WA,98112,United States,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,Pool,Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",70.0,400.0,2200.0,100.0,25.0,2,15.0,3,30,33,89.0,moderate,1.35,2013,12,4,4435
8387068,34779932,Marc,2015-06-01,100.0,4.0,4.0,seattle,WA,98112,United States,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",139.0,750.0,2600.0,250.0,100.0,2,15.0,3,180,1,100.0,strict,0.6,2015,6,2,3907
5249067,8246601,Mallory,2013-08-19,100.0,1.0,1.0,seattle,WA,98112,United States,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",75.0,500.0,2200.0,0.0,0.0,1,0.0,2,23,4,95.0,flexible,0.37,2013,8,3,4558
7620570,39969773,Béatrice,2015-07-29,100.0,1.0,1.0,seattle,WA,98112,United States,House,Entire home/apt,2,1.5,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",150.0,1600.0,5600.0,0.0,30.0,2,80.0,1,1125,2,100.0,moderate,0.39,2015,7,3,3849
